idx,shannon_raw,shannon_cal,semantic_entropy,n_clusters,k,extra_energy_j,base_energy_j,overhead_x,wall_s,small_score
36,2.206745545929298,14.840169569651286,1.584962500721156,3,3,1184.5942414030997,467.16685080427663,3.5356984113142804,16.32232206200206,2
37,2.4632617085892705,14.964335098266602,1.584962500721156,3,3,836.2871900586598,470.07894918143523,2.7790356099010936,11.51944816499963,1
38,1.7525879370203863,14.983563028971354,0.9182958340544896,2,3,1196.5188236958527,467.8213390705566,3.557640543018057,16.37844423700153,1
39,2.895256615787124,15.61249735514323,-0.0,1,3,1187.1705909411505,469.640888621576,3.5278263024021763,16.309830300000613,2
40,1.7954404796991084,14.04997331124765,1.584962500721156,3,3,600.2326673212381,83.2696979159688,8.208296443286725,8.315917058000196,5
41,1.751931105153635,14.391563733418783,1.584962500721156,3,3,1169.7737304753448,466.6267626394461,3.506872353095631,16.24229911099974,3
42,2.053731522851934,14.363097724914551,1.584962500721156,3,3,1177.8995581232896,466.167724467523,3.526772009942854,16.284098182997695,3
43,2.2417344848283878,14.291218849817911,0.9182958340544896,2,3,1177.351352038973,462.0918175288175,3.5478731874873537,16.27802323799915,2
44,2.45039839308088,14.658452053070068,1.584962500721156,3,3,1196.695773475837,472.6818541271313,3.5317150701409767,16.462669067001116,1
45,3.319465603167191,16.075534222920737,-0.0,1,3,1188.5493461090227,470.5026610392363,3.5261267247326087,16.284243969999807,3
46,1.201992117036134,14.081128463745117,1.584962500721156,3,3,1185.3005646993918,465.1835246004093,3.5480278256147613,16.34631997899851,2
47,1.3915093317907303,14.83274824142456,1.584962500721156,3,3,1188.729139065069,468.59494429234974,3.5367946315772407,16.32363527599955,3
48,4.526951487114032,15.89122719446818,0.9182958340544896,2,3,1174.97743693627,467.6686385231623,3.512414432249933,16.38150610199955,1
49,2.452742185095946,14.439224452972413,1.584962500721156,3,3,1190.7772086845675,465.2671530819038,3.5593408019391126,16.466248414999427,3
50,2.6039227546441057,15.094543107350667,1.584962500721156,3,3,1177.6463637969212,472.0598234575078,3.4946972931767117,16.256496970003354,1
51,2.3875751707827053,14.248558139801025,1.584962500721156,3,3,845.3735318978627,471.40057589920804,2.793323078329491,11.647079752001446,2
52,1.4240373542102485,15.383967839754545,1.584962500721156,3,3,484.5042207467104,45.49353656894781,11.649957274972877,6.703139561999706,5
