idx,shannon_raw,shannon_cal,semantic_entropy,n_clusters,k,extra_energy_j,base_energy_j,overhead_x,wall_s,small_score
80,0.6510735678734879,4.714879778424899,1.584962500721156,3,3,1674.319582224745,573.607564109031,3.9189287014117746,21.68871176599987,2
81,1.9772443346337725,9.662424834569295,0.9182958340544896,2,3,1667.0018999637286,558.7169922122737,3.9836248462090516,21.452175480000278,4
82,1.002818092653927,7.022328691823142,1.584962500721156,3,3,923.6782127609737,211.94115860976422,5.358182331454045,11.879214292000142,4
83,1.804966725067546,9.087699982325235,1.584962500721156,3,3,1663.571709905627,569.140345356474,3.9229551611978404,21.54477019099977,3
84,2.4964797897295408,10.740920684138933,1.584962500721156,3,3,1656.5038801419762,562.9309098671097,3.942641541096091,21.393628172000263,3
85,0.66884413269038,9.26062447587649,1.584962500721156,3,3,1660.261699001209,598.4483053780968,3.774277550927751,21.353934430999743,2
86,1.3960695345303975,10.580734357237816,0.9182958340544896,2,3,220.13102435372068,65.10479736283939,4.381179778916989,2.9468993579998823,4
87,1.772476311714078,9.796042750676474,1.584962500721156,3,3,1662.2175357167648,579.1219268663855,3.8702376107756495,21.453724643999976,4
88,0.7426833296070496,8.03846759637197,1.584962500721156,3,3,1663.8362303744539,577.1658245162096,3.882769837886902,21.420586064999952,2
89,2.1180404771252404,9.299851443086352,1.584962500721156,3,3,1660.4604769967227,416.10438673766475,4.990490198901866,21.433382619999975,5
90,1.7810386825849613,9.287199949026109,1.584962500721156,3,3,1654.0040240212536,582.5268054524355,3.83936122516564,21.32136822099983,2
91,1.6727902360322575,8.520886148711046,1.584962500721156,3,3,1640.6702654856883,573.5742142393746,3.860432398728743,21.370412544000374,3
92,1.5030240783002227,10.384722456534703,1.584962500721156,3,3,1654.2423933823504,573.282538090068,3.885562150372795,21.343665968000096,2
93,1.8430190654300318,11.130430056768304,1.584962500721156,3,3,1509.6647675788665,526.9713257753679,3.864794901995088,19.38776464700004,3
94,1.6526216142250363,8.232291770202142,1.584962500721156,3,3,1634.0873285229936,413.6176911960403,4.950719138240374,20.964745633999883,5
95,1.7822738703526557,9.45216718673706,1.584962500721156,3,3,1430.3360730227332,570.9086053494889,3.5053678638232033,18.491528690999985,3
96,1.2297324040966728,8.439274307092031,1.584962500721156,3,3,1660.0235873905349,575.143876610291,3.8862753389189644,21.26377521900031,2
97,1.444307482400909,9.244450969696045,1.584962500721156,3,3,1656.0282200382921,563.1879399269205,3.9404539810514745,21.255780061999758,2
98,1.2269232426674348,9.479359629219525,0.9182958340544896,2,3,1630.0580500800002,555.7760764815961,3.9329402956659614,21.10594799499995,4
99,1.3696350042273602,7.736343240340551,1.584962500721156,3,3,1538.1471524129452,572.9833885683956,3.684453307199743,19.848463688000265,3
100,2.188838088093826,10.083264344482012,1.584962500721156,3,3,1315.448750387071,362.25256242989,4.631302816917027,16.86871517199961,2
101,1.2945712276330839,8.7570554403464,0.9182958340544896,2,3,1635.3358287954675,574.3018432428271,3.8475197285828884,21.16158279199999,2
102,2.343362206357649,10.885206137580433,1.584962500721156,3,3,778.9631165226432,351.6473638562447,3.2151825851340305,10.049105767999663,2
103,0.8633364415944864,7.091172103087107,1.584962500721156,3,3,1638.853390690114,592.9774787799709,3.7637700407475747,21.264430316000016,5
104,1.7395493375013271,9.922523754239082,1.584962500721156,3,3,1655.682948058356,577.8367908978945,3.8653124448611305,21.313696448999963,3
105,0.9334733305374782,8.421588224371275,1.584962500721156,3,3,1673.995366534292,544.2943086423786,4.075533475096776,21.55040854300023,3
106,1.7104093653708696,9.265837777853012,1.584962500721156,3,3,1642.3372852439434,590.6290131636437,3.780657991125313,21.243211447999784,3
107,2.52138107926363,12.636570090339298,0.9182958340544896,2,3,1606.0645525760026,74.3065456038169,22.614038703119366,20.92709287200023,2
108,1.4171154320581505,9.556022149920464,1.584962500721156,3,3,1661.3252663387061,550.5715338573605,4.017455796705092,21.379340090999904,2
109,1.869721021881948,10.184080955982209,1.584962500721156,3,3,1495.1540408465496,579.5658554722429,3.5797828266267784,19.19572467800026,3
110,2.5564804348784187,10.460257127980391,1.584962500721156,3,3,1648.5541116449613,577.1984897957863,3.856130327416869,21.407275131999995,3
111,3.3870460078679026,13.416753346125285,-0.0,1,3,1653.1176734325886,595.0102893089191,3.778300985941973,21.463848847999998,2
112,1.6348060983854036,9.348529529968898,1.584962500721156,3,3,1646.13024450287,572.5478876973272,3.875096179506095,21.189295753999886,2
113,0.9680319201791038,7.56609321196874,1.584962500721156,3,3,1643.988242304487,580.0298033129587,3.8343168452974523,21.14691368700005,3
114,2.44871027750584,11.074220291475456,1.584962500721156,3,3,1667.2713101424501,556.4832308031688,3.9960854484978596,21.358509684000182,2
115,2.166332895569503,12.047182388305664,0.9182958340544896,2,3,1650.9658352769536,581.8094219637511,3.837640252893352,21.460713495000164,2
116,1.543328603617847,9.054479487538337,1.584962500721156,3,3,1651.7162950775069,551.7791029201206,3.993437566475983,21.285767165999914,2
117,1.4862203477912892,8.651606383323669,1.584962500721156,3,3,1646.3408659846655,574.1617175347492,3.8673818119631536,21.24533585500012,3
118,1.5543448486893128,8.333379368782044,1.584962500721156,3,3,1640.7006953321538,552.9749393270879,3.9670434926557676,21.192246337000142,3
119,0.7774192843493074,7.12538752168417,0.9182958340544896,2,3,1632.9684703518387,555.9593720672432,3.9372082788710174,21.20557193200011,3
120,1.9475577669466535,9.622424845695496,1.584962500721156,3,3,1650.770751171854,577.113662814378,3.860391041725875,21.285166622999895,2
121,2.331938293982918,10.476909434000651,1.584962500721156,3,3,645.1391732289624,575.5565630974853,2.1208962152338304,8.453690092000215,4
122,1.3176382645778357,7.664366328517596,1.584962500721156,3,3,1630.6400730049934,576.8951376216469,3.826579679155553,21.27456514000005,4
123,1.9668383920503159,8.61925768574079,1.584962500721156,3,3,1643.5825929231787,578.1307632553552,3.842925333480694,21.282325000999663,4
124,1.4192365731981893,8.882806487282117,1.584962500721156,3,3,1636.1144720705634,563.3760621911721,3.9041249386903765,21.256912272000136,2
125,1.1979466922639403,6.23997974768281,1.584962500721156,3,3,1644.2987730507116,119.84103976649365,14.720665109836947,21.738452827999936,4
126,1.6404920284608926,9.311659763841067,1.584962500721156,3,3,1155.798763910918,264.78505133117017,5.365045375863554,15.33308875800003,5
127,1.4363904363698268,8.647472994517436,1.584962500721156,3,3,1633.906228049368,423.9516884482367,4.853991557457527,21.49941997299993,5
128,1.330048661949113,8.872543568710485,1.584962500721156,3,3,1658.657500580804,565.0707151451126,3.9353096101518084,21.756777222999972,1
129,1.2923572618100378,7.183015770382351,1.584962500721156,3,3,291.42902314846305,66.4443392199431,5.386062478306525,3.8842731319996346,5
130,1.7600244264335683,8.071887957255045,0.9182958340544896,2,3,1638.3654166833262,565.0001998601392,3.899760773693335,21.475362169000164,3
131,0.4796670052098731,6.896888746817907,1.584962500721156,3,3,1664.5685585606757,561.7954772146851,3.962944035814257,21.65775524899982,2
132,0.5150978061069241,8.816438255502897,0.9182958340544896,2,3,812.6512648083731,250.21570411228333,4.247802801552771,10.437882198000352,3
133,1.1930115513224155,10.372740246454875,0.9182958340544896,2,3,1667.6210281541246,584.6163909105151,3.8525047434213673,21.494030215999828,4
134,1.273062540392081,9.178051330248515,1.584962500721156,3,3,1663.1961135116412,572.1235756319046,3.9070574686153394,21.48507361899965,1
135,1.9646972985255222,8.968539752165476,1.584962500721156,3,3,1675.7799168482256,592.7681217740704,3.827041224539632,21.534537392999937,3
136,1.556573977448667,9.555423475901286,1.584962500721156,3,3,1647.0434161461858,592.3415712354926,3.7805636074314695,21.276443856000242,3
137,1.2637913087445,9.141130237579345,0.9182958340544896,2,3,1647.1250186677712,598.649803474142,3.751399915458115,21.085637528999996,3
138,1.137390130152926,7.783608995874723,1.584962500721156,3,3,943.1772983627849,221.91545486924633,5.250164996027471,12.12458589500011,1
139,1.9614655098086724,10.421749894336987,-0.0,1,3,1481.0827741251874,353.7052583084954,5.187336035681476,19.135085153999626,3
140,2.7879813783988356,12.495630294481913,1.584962500721156,3,3,1151.7602291117362,556.6483914771302,3.069098279535864,14.975233989999651,3
141,1.1181763977526378,6.789176104863484,1.584962500721156,3,3,1660.5492930789446,576.2703061262224,3.881545822205229,21.52304659599986,4
142,2.348487208619093,11.288272347052892,0.9182958340544896,2,3,1668.8317496937307,586.4367643354577,3.8457147491167754,21.51152718200001,3
143,1.6791100125821927,9.561787039438883,1.584962500721156,3,3,1668.1986515237227,511.69132699114243,4.260165970240492,21.575436168000124,2
144,1.3149108991896112,8.9399023771286,1.584962500721156,3,3,1657.0207894156777,580.8611762823166,3.8526967493697906,21.40952985900003,2
145,2.112344027645886,12.27221737464269,1.584962500721156,3,3,1151.1997876747023,580.1910042641678,2.9841737965839736,14.857645692000006,2
146,0.6204781456602116,4.8095621473590535,1.584962500721156,3,3,1662.2223144965415,592.635323023039,3.8047979084633834,21.45539747399971,4
147,1.872727729200075,9.619087807337444,1.584962500721156,3,3,1644.8748180971997,551.3698002223346,3.9832515626244307,21.314945571999942,2
148,1.6817432027962058,8.941027869582177,1.584962500721156,3,3,1649.2530417372864,560.4558009784024,3.942699564993603,21.054635655999846,3
149,3.2163470111305026,13.8974963085992,-0.0,1,3,1673.3070313560697,409.5226751693177,5.085993603807746,21.340735113999926,2
150,1.7330290100723504,9.395660314559937,1.584962500721156,3,3,1647.298402900293,588.8127392671817,3.79766094217063,21.385398796000118,3
151,2.061370987960448,11.40237038175265,-0.0,1,3,1637.8538018619397,559.5983834335153,3.9268379794319572,21.140129843999603,2
152,1.322308421401041,11.03970033781869,1.584962500721156,3,3,1657.0609463855021,54.14413111969555,31.60462717043634,21.33912178599985,1
153,1.868717181859538,9.624759512543678,1.584962500721156,3,3,1631.387165099522,551.3718832046233,3.958778303343566,21.193518491000304,3
154,1.916625072962294,9.566273667017619,1.584962500721156,3,3,1635.838871171385,576.3442204522042,3.838301856983823,21.075199275999694,3
155,1.6131875919426482,9.783947257598241,1.584962500721156,3,3,1667.129550945441,570.4130638456327,3.9226707041138282,21.260245854999994,1
156,1.3038664698197195,7.133681049346924,1.584962500721156,3,3,1666.3218699785161,589.4403217219299,3.8269560268810525,21.336615088000144,3
157,1.3469010024083157,10.182474094231923,0.9182958340544896,2,3,1665.760337704773,564.7228770459315,3.9496951609581936,21.557207802999983,2
158,0.6934598464722512,7.79512632265687,1.584962500721156,3,3,1668.9184143967582,118.26304624154844,15.11191802879867,21.661028407999765,1
159,2.5359946360314884,11.819625058571498,-0.0,1,3,1658.1529438455505,573.2168990783173,3.892714688823228,21.268506958000216,3
160,1.0654681917900841,10.91115109125773,1.584962500721156,3,3,193.72129244262734,44.93614261953022,5.311035196831333,2.480200789000264,2
161,0.3125983877107501,5.834807336330414,-0.0,1,3,49.716313881089675,11.20436521838359,5.437227179949249,0.8026236759997118,5
